,100 thieves,100pinggods,1337huania,1820ht,1adl,1win,2115,26 rising,2be continued,2byl9,2k,303,4 and a half men,4bowie,4elements,5ks,5orgless,5power,7sins,999,9ine,9z,?,a point,aa,aalborg rebels,able white,absolute,accusata scusata,ad hoc,adaptation,adastra,addice inc.,adwokacik,aequus,aeroplane,after,aftermind,agarthas,agf,ago,ago nest,ahq,aim4r,airborne,ajuri,akatsuki,ale fan,alltech,alltherage,alma,alpha,alpha red,alternate attax,altima,ambush,amsterdam kings,ancient,another bad habbit,antydpm,apeks,apologis,arcane wave,arcy,arg,aristocracy,arkangel fe,armada,armory,arrow,ascent,asking questions,assassins,aster,asterion,asterius,astralis,astro,asuna's anime aimers,athena,atheris,athletico,atk,atlants,august,avangar,avant,avengers,avez,axis,az,azio,babos,baclerbi,bad news bandits,bad news bears,baecon,baecon gg 4gaming,ballarat bulldogs,bantz,ben's anime,benelux5,berzerk,besiktas,beyond,bezotca,big,big academy,big chillin,big frames,bitfrost,bizarre,bl4ze,black totem,blank,blekingelaget,blessed,blink,blinkdagger,"blood, sweat, and tears",bluejays,bobbys bjässar,boca boston,bogatiri,boom,boomers,boot,born in mongolia,bpro,braintrust,bravado,brave of warriors,brave soldiers,bravos,brazen,breakaway,bren,bring me the horizon,broccoli & chicken,brunolopes,brute,btr fanclub,btrg,buckets,budapest five,buffdaddy's paypal,bushido boyz,c0ntact,call it luck,camel riders,carnage fe,casa de papel,cataclysm,catman,caught off guard,cephei,cex,chaos,checkmate,chetz,chiefs,chosen5,chrome,circo,cisbots,cismix,cleantmix,clg,clg red,cloud9,clowns,codewise unicorns,cohesion,complexity,conquer,control,cool,copenhagen flames,corvidae,coscu army,cowana,cptl,cr4zy,crazy killerz,crazycoco,crazycrew,cream,crnb,crowns,crowns fe,csgl,csgo-mdl,cyber legacy,cyberstorm,cyberwolves,cyberzen,d13,d7g,dame time,dangerous game,dans ta yeule,dark tigers,darkhorse,daryl's make a wish,deftfox fe,defusekids,demise,demolition crew,dendd,denial,deportivo,depreso,depth,detona,detona pound,devils.one,dignitas,dignitas fe,dippers,district 7,divine,divine vendetta,divisionx,divizon,dmc,dnmk,doggers,dogmination,dogs of war,dogsclvb,dopeclvb,doraemon,downfall,draconic,dragon shark,dream[s]cape,dreameaters,dreamseller,drove here from cali,duck nutz,dynasty,e-frag.net,e-galo,e-rivals,echo fox,ecl,eclipse,eclot,eco fraggers anonymous,eeriness,ehome,eidos,eimi fukada fc,ekaterinburg,el'quvet,electrify,electronik generation,elites,empire,ence,endpoint,energy,enrage,enterprise,entity,entropiq,entry,envy,enzo,epic dudes,epikk,epsilon,eros,esea open,espada,esper,esportsadviser,estral,esuba,ethereal,eunited,euronics,everybodydance,evidence,evil geniuses,evolve,ex-3dmax,ex-bizarre,ex-blessed,ex-bluejays,ex-epsilon,ex-eunited,ex-genuine,ex-incept,ex-intact,ex-intic,ex-lowlandlions,ex-luminosity,ex-mc academy,ex-morning light,ex-mustang crew,ex-polar ace,ex-recon 5,ex-singularity,ex-skullz,ex-smash,ex-space soldiers,ex-titan,ex-up,ex-virtus.pro,ex-warriors,ex-windigo,ex-wygers,exaequo italy,exalty,excellency,exen,exile,exploit,extremum,faint,fakedospro,fakemaquinas,falkol,farming simulator,farmingsimulator20,fate,faze,fbg,fcottond,fearow,fenrir,ferox,ffamix,fierce,fightclub,final feature,finest,firemix,fiveg,flayn,flipsid3,flisk,flowskola,fly1nghirsch,fnatic,for the win,forbidden,formidable,forze,fragbox,fraggin4praze,fragsters,france fe,freerox,freestyle,frenchfrogs,front,frostfire,ftw,funplus phoenix,furia,furia academy,furia inagame,furious,fury,fwrd,g2,galactics esc,galaxy racer,galaxy racer fe,galkynysh,gambit,gambit youngsters,game fist,gameagents,gamerlegion,gamers1337,gamerzone,gaminate,gan$o$,gejming haus aula,gen.g,generation of miracles,genuine,ghost,giants,giants fe,global,gmcc,godsent,godz1337,golden knights,goliath,good game,good game pr,gorilla gang,gosu,graficiarze,grayhound,grazhtas,grond,ground zero,gtv.revolution,gtz bulls,gunrunners,ha masse,hard legion,hard4u,hardstuck main,hauntedfamily,havan liberty,havu,hawks,heartless,hellraisers,hellside,hentai hooligans,hercegnovi,heretics,heroic,hg,high coast,hirveatilanne,honoris,hot ass,hreds,hsl,huat zai,hub,hukka,hunkydads,hyper,hysteria,hz,i sleep,igen,ignis,ignite,ikarus,illuminar,immortals,imperial,imperium,impostors,impunity,in the lab,in young ren,incept,incognito,incubus,infamous,infinity,instinct,instinct china,intact,integral nation,intz,intz.academy,invictus,invictus int,iso,isurus,izako boars,j money crew,jade,jambon,japaleno,jerseyboys,jeste,jigadood,jijiehao,jmt,jointheforce,jokers,juggernauts,just for fun,just swing,justice,justpassingby,jyderup enigma,jyysto,k23,keep the comms up,keyd,keymotion,kim kardashians,kinetic,kinguin,kingzzz,kinship,kinship black,kizmogamingclub,klan gadanych głupot,kombucha,kova,kpi,kryvbas,kynyniekat,l4org,l9l,lakers,lamif,lapw,latchlinan,lavender,lazarus,lazarus fe,laze,ldlc,legacy,legion,lemondogs,lese,lesgedi,let's quit,lethal divide,level up,levelzero,levitate,lilmix,lionz,liquid,liquid biceps,livid,lnd,log,london,lords of plumbing,los kogutos,loto,lowlandlions,lucid,lucid dream,lumens,luminosity,luxgaming,lvlup,lyngby vikings,lynn vision,lèsè,m1x,mac-51,macau legend,mad lions,madeeka,madlikewizards,majesty,mako,malvinas,man of the year,manguste,maple,maquinas,markandlarry,marskalk,maslomaslo,masonic,massiveimpact,mazaalai,mbappeek,mc,meandtheboys,medieval,megaballers,melbet,menacegg,menestystarina,mens,meta,mew,mibr,mike tysons,mineros,misfits,mistaken,mith.maple,monstars,moon daddy,morning light,moscow five academy,mousesports,movistar riders,mustang crew,mvp pk,mvp project,myinsanity,mynec,mythic,nasr,natus vincere,navi junior,navi youth,ne parsya,nebuloza,neko paradise,nemiga,nerdrage,neverest,new england whalers,new identity,new pampas,new patrol,newhappy,nexus,nicecactus,ninjas to be,nip,nlg,no expectation,no limit,no problem!,no2b,nochance,nocturns,noname.newgen,nonamers,noorg,nopurplesattob,nordavind,nordavind no,north,northern forces,nosurrender,nrg,nyyrikki,não tem como,o2,ob,oceanus,off mic plz,offset,og,og3od,old guys,one one,onegodlike.jr,onethree,onoff,opaa,optic,order,orgles5,orgless,orgless fe,originem,orion,outlawz,overknight,overt,owned,pact,pain,pain fe,panda,panthers never surrend,paper rex,paquetá,paradox,parallax,party astronauts,pax,pc419,pdhm,peak,peeker's advantage,penguinsmokeweed,penta,phoenix,plan a,planetkey,plmix,poland,polar ace,polar ace south,pompa,positive vibes only,precision,prifu,prima,princeadil,prizmv,pro100,prodigy,project major,project x,project5,prospects,psychoactive,pt1se,pupsiki squad,qlash,qlash forge,qske,quantum bellator fire,queso,r!ot,r-stars,radix,radnicki,raijin,rams,rap gang,ratatatata,rbg,real betis,real betis sa,really weird,reapers,reason,rebel,rebirth,recon 5,recursive,red canids,red feet,red instinct,redemption poa,rehti,rejected,renegades,rensga,revenant,revolt,revolution,rewound,reünie,rhein neckar,rhyno,riddle,riot squad,rise,river plate,rock candy,rocketlauncher$,rogue,rooster,rooster 2,rova-,rozu,rsc19,rufus,rugratz,runtime,russia,russian canadians,russian street party,rvn,rysix,s-gaming,s2v,salamander,sampi,sangal,santos,sapphirekelownadotcom,saskatoon warriors,sateliti,savage,save's,saw,sawo,se7en,secret,sector one,selectah,selectah!,selfless,semper fidelis,serac,seven.gg,sg.pro,sgindomix,sharks,shidiots,shift,shinelikedemons,shotcallers,sigma,silent,silhouette,singularity,sinister5,sinisters,sinners,sissi state punks,sixth gear,sj,sjk,sk,skade,skade fe,skin ogres,skippy the kangaroo,skyfire,slashlevel,slick devils,smash,soberano,sons of lennart,space jam,space soldiers,spacestation,sparx,speedrunners,spirit,splyce,spray'n'pray,springroll,sprout,squared,srry4waht,stabæk momentum,starwish,station7,stepback,stmn,strange tactics,super nova csgo,supernova,superovd,supremacy,swedish canadians,swole identity,swole patrol,sws,syf,syman,syntax,sørby flames,teamone,tempo storm,tenerife titans,terro,that's what she said,the home of the grave,the pensioners,the quest,thedabers,thedice,themongolz,third impact,those damn canadians,thunder logic,tiger,tikitakan,timbermen,timechasers,tka,tnc,toomuchvideogames,torqued,trepunktnoll,tricked,trident,triumph,triumphant song,trivium,trtrr,truckers with attitude,trvpremeslo,tsg,tsm,ttc,ttfu,tunisia,turkey5,turów zgorzelec,twa,tyloo,tyloo fe,ubiteam,ucam,ucf knights,ukraine,ultimate,umumba,umx,undead,under 21,unicorns of love,unique,unluckers,unlukoexpress,up,updraft,utopian,uya,uzbekistan,vac,valiance,valorix,vanguard,vega squadron,vega squadron academy,vejle instinct,vertex,very1zgaming,veto,vexed,vg.cyberzen,vg.flash,viboras,vici,vicious adikta,vilay,vireo.pro,virtus.pro,visomvet,visu,vitality,viva algeria,vodkajuniors,vp.prodigy,w2c,w7m,waitfortag,wardell n friends,warriors,wartex,warthox,way 2 french,we are orgless,webspell,wild,wildcats,wind and rain,windigo,wings,wings up,winstrike,wisla krakow,wizards,wolsung,wolves crew,worst enemy,wubbalubbadubdub,wygers,wygers ar,x-kom,x6tence,x6tence galaxy,xdudog,xi'antaichanggui,xternal,yalla,yeah,ymca,yoink,youclap,ze pug godz,zero,zero.tsg,zerozone,zerøzone,zigma,zone,zooweemama,ztayhome,ちんぱんじ～
2016-01-13 12:00:00+00:00,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
